0.07692	0.08000	0.32500	0.10106	0.07371	0.12500	0.25758	0.17431	0.07080	0.28767	0.09259	0.20879	0.29577	0.06579	0.31081	0.09390	1.00000	0.26829	0.38776	0.09821	0.06061	0.38298	0.30000	0.23577	0.10280	0.13846	0.12162	0.10390	0.24603	0.19718	0.08929	0.06803	0.14583	0.08284	0.16867	0.08929	0.11881	0.09278	0.13636	0.07692	0.06211	0.04610	0.05128	0.06859	0.04918	0.11340	0.10680	0.06098	0.05333	0.08696	0.05000	0.09502	0.11628	0.12329
0.08257	0.10191	0.20000	0.10405	0.04208	0.38095	0.36735	0.14286	0.07109	0.13043	0.07843	0.23684	0.13433	0.06569	0.12500	0.09045	0.26829	1.00000	0.13043	0.09184	0.08537	0.58065	0.13636	0.10569	0.12088	0.15789	0.13636	0.13115	0.11024	0.23214	0.15385	0.11024	0.17500	0.10596	0.22727	0.15385	0.14118	0.12500	0.14530	0.04239	0.06164	0.04887	0.09184	0.06870	0.05660	0.10843	0.15294	0.05333	0.07576	0.09000	0.08571	0.07619	0.14286	0.08029
0.04132	0.03846	0.21839	0.05612	0.07108	0.12500	0.10667	0.14286	0.05677	0.44615	0.06787	0.10000	0.43750	0.05195	0.44776	0.04484	0.38776	0.13043	1.00000	0.08850	0.07143	0.16071	0.44444	0.26667	0.09259	0.05714	0.06410	0.11842	0.16296	0.08974	0.08929	0.06081	0.06796	0.04571	0.07778	0.08929	0.09709	0.07071	0.07914	0.06897	0.04908	0.05357	0.05128	0.05338	0.05785	0.10204	0.05556	0.05455	0.03947	0.06838	0.07006	0.07556	0.09091	0.10811
0.17625	0.20792	0.08054	0.18018	0.12586	0.06383	0.15966	0.10241	0.10409	0.19200	0.15020	0.17857	0.19512	0.08500	0.17829	0.14286	0.09821	0.09184	0.08850	1.00000	0.15942	0.14286	0.18699	0.18286	0.31061	0.15341	0.29240	0.42857	0.17127	0.25000	0.23404	0.15217	0.39831	0.19598	0.32174	0.23404	0.47368	0.34167	0.18497	0.12673	0.07619	0.17057	0.28058	0.24028	0.15094	0.42982	0.33071	0.19271	0.13298	0.29496	0.20541	0.22222	0.33628	0.17112
0.16064	0.11330	0.08333	0.17308	0.09977	0.09333	0.08108	0.06452	0.08984	0.07377	0.10081	0.06522	0.07500	0.15698	0.07200	0.13924	0.06061	0.08537	0.07143	0.15942	1.00000	0.07368	0.07563	0.06180	0.12319	0.14198	0.10326	0.17308	0.06593	0.14019	0.12644	0.10857	0.13077	0.16402	0.17544	0.12644	0.19048	0.13492	0.05650	0.10563	0.11230	0.11037	0.12676	0.18505	0.10738	0.18852	0.21774	0.27108	0.17470	0.16547	0.20588	0.09412	0.20909	0.11667
0.12162	0.15528	0.28750	0.17241	0.07426	0.23529	0.53846	0.17925	0.11682	0.24658	0.12560	0.40789	0.25352	0.06711	0.23684	0.13861	0.38298	0.58065	0.16071	0.14286	0.07368	1.00000	0.25714	0.20161	0.15000	0.21849	0.21642	0.18841	0.20312	0.28125	0.16000	0.11594	0.20225	0.14650	0.25333	0.16000	0.23596	0.14444	0.25641	0.07481	0.07006	0.05797	0.09091	0.11832	0.06838	0.11702	0.15625	0.06875	0.08392	0.12963	0.13793	0.11682	0.17722	0.11806
0.09127	0.08163	0.22857	0.13861	0.11380	0.07937	0.17778	0.23770	0.09959	0.95000	0.12121	0.26667	0.98276	0.05714	0.90476	0.08475	0.30000	0.13636	0.44444	0.18699	0.07563	0.25714	1.00000	0.45833	0.12800	0.10323	0.17391	0.17391	0.34328	0.11340	0.06329	0.06509	0.07258	0.07853	0.09091	0.06329	0.19298	0.07500	0.19310	0.11463	0.06593	0.05298	0.05036	0.13121	0.05594	0.09167	0.04580	0.08242	0.06471	0.11278	0.12353	0.11814	0.11215	0.10651
0.15068	0.12810	0.21019	0.16867	0.20602	0.04878	0.17606	0.37662	0.18116	0.48333	0.17216	0.25974	0.46667	0.06034	0.50833	0.11228	0.23577	0.10569	0.26667	0.18286	0.06180	0.20161	0.45833	1.00000	0.14773	0.12621	0.26263	0.12667	0.48765	0.12667	0.05072	0.10550	0.14118	0.10788	0.11728	0.05072	0.15882	0.12426	0.40964	0.20465	0.07595	0.09538	0.06154	0.24183	0.07614	0.11628	0.08197	0.09322	0.08520	0.14208	0.12500	0.17266	0.09091	0.13761
0.14829	0.16585	0.09859	0.17352	0.12471	0.09195	0.13675	0.11950	0.12741	0.12500	0.12598	0.12676	0.12698	0.09845	0.13077	0.13655	0.10280	0.12088	0.09259	0.31061	0.12319	0.15000	0.12800	0.14773	1.00000	0.19277	0.24138	0.28571	0.13115	0.27358	0.27586	0.18966	0.29032	0.15920	0.26724	0.27586	0.29365	0.26829	0.16279	0.12821	0.05742	0.15772	0.20979	0.18089	0.17105	0.24409	0.20588	0.16062	0.11230	0.29630	0.19780	0.16335	0.29204	0.16304
0.28185	0.30583	0.30986	0.33488	0.17500	0.09649	0.25385	0.11230	0.14184	0.10127	0.22481	0.32867	0.10256	0.11009	0.09938	0.30417	0.13846	0.15789	0.05714	0.15341	0.14198	0.21849	0.10323	0.12621	0.19277	1.00000	0.34426	0.16197	0.15049	0.21324	0.14634	0.16176	0.23377	0.30198	0.21233	0.14634	0.22930	0.20000	0.19171	0.17084	0.13063	0.16822	0.18023	0.24092	0.21637	0.18987	0.23567	0.17051	0.16667	0.21302	0.22772	0.21970	0.21379	0.23232
0.40000	0.42786	0.36000	0.45933	0.23557	0.08333	0.28369	0.16495	0.17647	0.18519	0.26996	0.50725	0.18012	0.09705	0.16766	0.25379	0.12162	0.13636	0.06410	0.29240	0.10326	0.21642	0.17391	0.26263	0.24138	0.34426	1.00000	0.26207	0.25000	0.25342	0.18657	0.20283	0.30818	0.35749	0.25000	0.18657	0.37908	0.26708	0.32620	0.23434	0.12083	0.16617	0.21429	0.36332	0.15306	0.21176	0.29268	0.12397	0.14798	0.30409	0.29126	0.32296	0.26797	0.25359
0.18502	0.24848	0.08850	0.19786	0.07838	0.10714	0.17647	0.09023	0.07469	0.18085	0.13453	0.15455	0.18478	0.07186	0.16327	0.11607	0.10390	0.13115	0.11842	0.42857	0.17308	0.18841	0.17391	0.12667	0.28571	0.16197	0.26207	1.00000	0.10828	0.30769	0.39286	0.16779	0.32292	0.21951	0.46154	0.39286	0.52941	0.29474	0.11333	0.07895	0.05618	0.10247	0.22807	0.17228	0.16000	0.37363	0.28431	0.15060	0.12903	0.23478	0.24161	0.19907	0.50667	0.17532
0.15986	0.13008	0.21875	0.17928	0.18468	0.05512	0.18621	0.32317	0.17794	0.35556	0.15248	0.27564	0.35075	0.06809	0.36765	0.12195	0.24603	0.11024	0.16296	0.17127	0.06593	0.20312	0.34328	0.48765	0.13115	0.15049	0.25000	0.10828	1.00000	0.09434	0.03448	0.08370	0.12429	0.11475	0.10059	0.03448	0.14773	0.12717	0.45732	0.18594	0.06996	0.07865	0.06533	0.22222	0.05854	0.09444	0.08556	0.09129	0.08333	0.14439	0.11739	0.14931	0.07558	0.12444
0.19027	0.23353	0.18269	0.22404	0.08873	0.12727	0.21951	0.09848	0.07917	0.11000	0.14480	0.18692	0.11224	0.08485	0.10680	0.14155	0.19718	0.23214	0.08974	0.25000	0.14019	0.28125	0.11340	0.12667	0.27358	0.21324	0.25342	0.30769	0.09434	1.00000	0.52941	0.23404	0.44318	0.23457	0.54054	0.52941	0.32653	0.28125	0.15172	0.08937	0.07429	0.11429	0.25000	0.15926	0.26087	0.28866	0.33673	0.11696	0.12903	0.31481	0.21711	0.18807	0.41250	0.23129
0.12385	0.17419	0.08791	0.15607	0.05134	0.15152	0.11765	0.04310	0.04911	0.06098	0.10096	0.08421	0.06250	0.06897	0.05882	0.08654	0.08929	0.15385	0.08929	0.23404	0.12644	0.16000	0.06329	0.05072	0.27586	0.14634	0.18657	0.39286	0.03448	0.52941	1.00000	0.17188	0.33766	0.18121	0.42857	1.00000	0.30864	0.30263	0.06716	0.05172	0.05128	0.08271	0.26087	0.10305	0.23469	0.27848	0.28916	0.09150	0.11852	0.26882	0.20149	0.11905	0.43548	0.19847
0.15203	0.18803	0.12717	0.17460	0.15351	0.08943	0.14667	0.09596	0.12203	0.07018	0.24046	0.13714	0.07101	0.10573	0.07514	0.20599	0.06803	0.11024	0.06081	0.15217	0.10857	0.11594	0.06509	0.10550	0.18966	0.16176	0.20283	0.16779	0.08370	0.23404	0.17188	1.00000	0.22086	0.17749	0.19231	0.17188	0.20238	0.20370	0.13810	0.15453	0.12554	0.21136	0.23977	0.15616	0.16667	0.17262	0.22289	0.12876	0.18182	0.18889	0.16818	0.24436	0.18590	0.16055
0.24051	0.27624	0.22314	0.25126	0.11916	0.14474	0.20192	0.14094	0.10506	0.07937	0.18803	0.22581	0.07200	0.07937	0.06923	0.17021	0.14583	0.17500	0.06796	0.39831	0.13077	0.20225	0.07258	0.14118	0.29032	0.23377	0.30818	0.32292	0.12429	0.44318	0.33766	0.22086	1.00000	0.27119	0.51087	0.33766	0.39640	0.72093	0.21519	0.12000	0.08122	0.18246	0.43478	0.23358	0.20567	0.35135	0.43119	0.18033	0.14286	0.28462	0.22093	0.25110	0.48387	0.23353
0.38491	0.42723	0.23464	0.41228	0.19481	0.05960	0.17857	0.08482	0.14058	0.08290	0.23592	0.24309	0.08377	0.12146	0.07614	0.37549	0.08284	0.10596	0.04571	0.19598	0.16402	0.14650	0.07853	0.10788	0.15920	0.30198	0.35749	0.21951	0.11475	0.23457	0.18121	0.17749	0.27119	1.00000	0.25444	0.18121	0.27374	0.19459	0.13734	0.19608	0.20168	0.18841	0.20812	0.29245	0.18537	0.19251	0.27933	0.14683	0.14706	0.19403	0.29224	0.27957	0.24852	0.23451
0.23246	0.27485	0.17391	0.22280	0.09647	0.13846	0.23077	0.09790	0.09274	0.08850	0.14224	0.17797	0.09009	0.08523	0.08621	0.14410	0.16867	0.22727	0.07778	0.32174	0.17544	0.25333	0.09091	0.11728	0.26724	0.21233	0.25000	0.46154	0.10059	0.54054	0.42857	0.19231	0.51087	0.25444	1.00000	0.42857	0.39216	0.35000	0.14744	0.09716	0.08696	0.12892	0.27731	0.19048	0.19847	0.31731	0.41584	0.17341	0.14024	0.25203	0.19394	0.20982	0.58228	0.22930
0.12385	0.17419	0.08791	0.15607	0.05134	0.15152	0.11765	0.04310	0.04911	0.06098	0.10096	0.08421	0.06250	0.06897	0.05882	0.08654	0.08929	0.15385	0.08929	0.23404	0.12644	0.16000	0.06329	0.05072	0.27586	0.14634	0.18657	0.39286	0.03448	0.52941	1.00000	0.17188	0.33766	0.18121	0.42857	1.00000	0.30864	0.30263	0.06716	0.05172	0.05128	0.08271	0.26087	0.10305	0.23469	0.27848	0.28916	0.09150	0.11852	0.26882	0.20149	0.11905	0.43548	0.19847
0.24268	0.30726	0.21774	0.29231	0.12617	0.11111	0.29293	0.09494	0.11240	0.19828	0.18565	0.29167	0.20175	0.08377	0.18333	0.16318	0.11881	0.14118	0.09709	0.47368	0.19048	0.23596	0.19298	0.15882	0.29365	0.22930	0.37908	0.52941	0.14773	0.32653	0.30864	0.20238	0.39640	0.27374	0.39216	0.30864	1.00000	0.36036	0.21875	0.12706	0.07463	0.14478	0.28244	0.27239	0.18493	0.40367	0.41964	0.19672	0.14045	0.34921	0.28313	0.28700	0.50000	0.23669
0.19835	0.20745	0.18033	0.18932	0.11241	0.15278	0.15238	0.13699	0.10672	0.08197	0.16596	0.18400	0.07438	0.08696	0.07143	0.14346	0.09278	0.12500	0.07071	0.34167	0.13492	0.14444	0.07500	0.12426	0.26829	0.20000	0.26708	0.29474	0.12717	0.28125	0.30263	0.20370	0.72093	0.19459	0.35000	0.30263	0.36036	1.00000	0.20513	0.11059	0.06091	0.16434	0.42478	0.19713	0.19424	0.29204	0.36937	0.17778	0.13953	0.28346	0.19075	0.19149	0.44086	0.19527
0.19286	0.17316	0.20513	0.20417	0.20139	0.09483	0.25954	0.27273	0.24615	0.20548	0.18657	0.40146	0.20000	0.06550	0.18543	0.16667	0.13636	0.14530	0.07914	0.18497	0.05650	0.25641	0.19310	0.40964	0.16279	0.19171	0.32620	0.11333	0.45732	0.15172	0.06716	0.13810	0.21519	0.13734	0.14744	0.06716	0.21875	0.20513	1.00000	0.20280	0.09052	0.10234	0.10811	0.29897	0.08247	0.12426	0.13295	0.10345	0.10092	0.18286	0.15207	0.16968	0.13376	0.14419
0.27423	0.20652	0.14842	0.23758	0.87179	0.02750	0.10049	0.14352	0.41725	0.12195	0.26205	0.16953	0.11707	0.14534	0.12107	0.22998	0.07692	0.04239	0.06897	0.12673	0.10563	0.07481	0.11463	0.20465	0.12821	0.17084	0.23434	0.07895	0.18594	0.08937	0.05172	0.15453	0.12000	0.19608	0.09716	0.05172	0.12706	0.11059	0.20280	1.00000	0.14499	0.23321	0.11644	0.28794	0.12528	0.09977	0.11888	0.18162	0.15673	0.11845	0.20542	0.28541	0.08962	0.17517
0.16776	0.11877	0.09424	0.12727	0.14407	0.04965	0.12048	0.05479	0.15772	0.06486	0.16897	0.12105	0.06557	0.18834	0.06952	0.26792	0.06211	0.06164	0.04908	0.07619	0.11230	0.07006	0.06593	0.07595	0.05742	0.13063	0.12083	0.05618	0.06996	0.07429	0.05128	0.12554	0.08122	0.20168	0.08696	0.05128	0.07463	0.06091	0.09052	0.14499	1.00000	0.16035	0.07109	0.14986	0.10000	0.06566	0.09596	0.13525	0.13974	0.06542	0.13389	0.14618	0.06989	0.11715
0.20960	0.17514	0.09539	0.18579	0.23420	0.03422	0.08392	0.08896	0.14670	0.05941	0.19638	0.09061	0.05281	0.16817	0.05537	0.25683	0.04610	0.04887	0.05357	0.17057	0.11037	0.05797	0.05298	0.09538	0.15772	0.16822	0.16617	0.10247	0.07865	0.11429	0.08271	0.21136	0.18246	0.18841	0.12892	0.08271	0.14478	0.16434	0.10234	0.23321	0.16035	1.00000	0.20275	0.24228	0.13782	0.17133	0.15986	0.15230	0.18827	0.13548	0.20061	0.24074	0.12153	0.19572
0.20392	0.23232	0.13380	0.20183	0.11312	0.12360	0.11290	0.08284	0.08000	0.04930	0.17339	0.13014	0.05000	0.11856	0.04828	0.15200	0.05128	0.09184	0.05128	0.28058	0.12676	0.09091	0.05036	0.06154	0.20979	0.18023	0.21429	0.22807	0.06533	0.25000	0.26087	0.23977	0.43478	0.20812	0.27731	0.26087	0.28244	0.42478	0.10811	0.11644	0.07109	0.20275	1.00000	0.18182	0.24490	0.24427	0.38525	0.19271	0.22414	0.20000	0.22527	0.23750	0.37273	0.25862
0.40762	0.28704	0.15571	0.37224	0.28378	0.04198	0.15185	0.16340	0.19593	0.13781	0.25405	0.24723	0.13475	0.12392	0.12847	0.29132	0.06859	0.06870	0.05338	0.24028	0.18505	0.11832	0.13121	0.24183	0.18089	0.24092	0.36332	0.17228	0.22222	0.15926	0.10305	0.15616	0.23358	0.29245	0.19048	0.10305	0.27239	0.19713	0.29897	0.28794	0.14986	0.24228	0.18182	1.00000	0.19064	0.20430	0.21277	0.24845	0.15916	0.24296	0.33784	0.31285	0.22264	0.20615
0.15556	0.19139	0.10667	0.16594	0.12698	0.07143	0.09160	0.06818	0.08244	0.05479	0.14286	0.10390	0.05556	0.16230	0.06081	0.16270	0.04918	0.05660	0.05785	0.15094	0.10738	0.06838	0.05594	0.07614	0.17105	0.21637	0.15306	0.16000	0.05854	0.26087	0.23469	0.16667	0.20567	0.18537	0.19847	0.23469	0.18493	0.19424	0.08247	0.12528	0.10000	0.13782	0.24490	0.19064	1.00000	0.14286	0.24286	0.13043	0.12953	0.17089	0.20635	0.16154	0.26829	0.20430
0.16800	0.18653	0.11450	0.17062	0.09908	0.07595	0.12844	0.09804	0.06818	0.09836	0.12195	0.11111	0.09091	0.07447	0.08730	0.12346	0.11340	0.10843	0.10204	0.42982	0.18852	0.11702	0.09167	0.11628	0.24409	0.18987	0.21176	0.37363	0.09444	0.28866	0.27848	0.17262	0.35135	0.19251	0.31731	0.27848	0.40367	0.29204	0.12426	0.09977	0.06566	0.17133	0.24427	0.20430	0.14286	1.00000	0.38739	0.18232	0.12500	0.27907	0.20930	0.20513	0.36000	0.20000
0.25210	0.29834	0.25620	0.26500	0.11547	0.13750	0.17273	0.08750	0.07463	0.04478	0.17992	0.20930	0.04545	0.08901	0.04380	0.16250	0.10680	0.15294	0.05556	0.33071	0.21774	0.15625	0.04580	0.08197	0.20588	0.23567	0.29268	0.28431	0.08556	0.33673	0.28916	0.22289	0.43119	0.27933	0.41584	0.28916	0.41964	0.36937	0.13295	0.11888	0.09596	0.15986	0.38525	0.21277	0.24286	0.38739	1.00000	0.21547	0.16571	0.24818	0.21591	0.23605	0.54348	0.27273
0.19732	0.13900	0.08163	0.16791	0.18043	0.05594	0.09249	0.06849	0.14851	0.08108	0.17123	0.09091	0.08197	0.15021	0.07979	0.15306	0.06098	0.05333	0.05455	0.19271	0.27108	0.06875	0.08242	0.09322	0.16062	0.17051	0.12397	0.15060	0.09129	0.11696	0.09150	0.12876	0.18033	0.14683	0.17341	0.09150	0.19672	0.17778	0.10345	0.18162	0.13525	0.15230	0.19271	0.24845	0.13043	0.18232	0.21547	1.00000	0.17333	0.13235	0.20705	0.17966	0.18824	0.16883
0.17526	0.17722	0.09497	0.20732	0.15824	0.06299	0.11613	0.06863	0.11785	0.07602	0.20295	0.12360	0.06433	0.11013	0.06250	0.18315	0.05333	0.07576	0.03947	0.13298	0.17470	0.08392	0.06471	0.08520	0.11230	0.16667	0.14798	0.12903	0.08333	0.12903	0.11852	0.18182	0.14286	0.14706	0.14024	0.11852	0.14045	0.13953	0.10092	0.15673	0.13974	0.18827	0.22414	0.15916	0.12953	0.12500	0.16571	0.17333	1.00000	0.11979	0.23445	0.17730	0.12727	0.37297
0.21176	0.21782	0.16429	0.20000	0.11765	0.09677	0.17647	0.10119	0.12406	0.11029	0.16270	0.17606	0.11194	0.10050	0.10791	0.13725	0.08696	0.09000	0.06838	0.29496	0.16547	0.12963	0.11278	0.14208	0.29630	0.21302	0.30409	0.23478	0.14439	0.31481	0.26882	0.18889	0.28462	0.19403	0.25203	0.26882	0.34921	0.28346	0.18286	0.11845	0.06542	0.13548	0.20000	0.24296	0.17089	0.27907	0.24818	0.13235	0.11979	1.00000	0.20968	0.20565	0.33043	0.19459
0.36434	0.30769	0.15730	0.45498	0.20946	0.06618	0.18065	0.10680	0.14765	0.13450	0.20863	0.20690	0.12281	0.12446	0.11932	0.18929	0.05000	0.08571	0.07006	0.20541	0.20588	0.13793	0.12353	0.12500	0.19780	0.22772	0.29126	0.24161	0.11739	0.21711	0.20149	0.16818	0.22093	0.29224	0.19394	0.20149	0.28313	0.19075	0.15207	0.20542	0.13389	0.20061	0.22527	0.33784	0.20635	0.20930	0.21591	0.20705	0.23445	0.20968	1.00000	0.22143	0.25641	0.31343
