0.00000	0.07224	0.00000	0.05531	0.05917	0.00000	0.00000	0.06242	0.10884	0.38066	1.00000	0.00000	0.00000	0.09205	0.00000	0.18278	0.04201	0.00000	0.00000	0.00000	0.00000	0.05190	0.13695	0.10099	0.06988	0.01728	0.12226	0.06666	0.00000	0.04631	0.00000	0.00000	0.03653	0.13849	0.18331	0.15076	0.13361	0.45253	0.00000	0.12904	0.00000	0.00000	0.02742	0.02309	0.09402	0.00000	0.54526	0.22579	0.00000	0.03557	0.00000	0.19271	0.15473	0.13211	0.00000	0.00000	0.00000	0.00000	0.00000	0.16556	0.00000	0.02299	0.00000	0.03322	0.00000	0.00000	0.00000	0.17980	0.05523	0.09295	0.18537	0.00000	0.10543	0.00000	0.00000	0.22385	0.07349
0.15699	0.00000	0.05102	0.21550	0.11227	0.18704	0.17055	0.11768	0.17305	0.27760	0.00000	1.00000	0.13222	0.22986	0.14512	0.20682	0.22085	0.23416	0.07444	0.16307	0.07880	0.23614	0.17125	0.24244	0.26464	0.18304	0.19041	0.21915	0.05451	0.02168	0.25795	0.28569	0.17802	0.04853	0.00000	0.19406	0.11058	0.00000	0.22799	0.20753	0.21932	0.06230	0.20594	0.25328	0.22471	0.08467	0.00000	0.09083	0.18273	0.19520	0.21814	0.00000	0.00000	0.08242	0.12865	0.00000	0.07678	0.07278	0.16305	0.05790	0.11690	0.07843	0.15742	0.11051	0.12223	0.13014	0.10383	0.10212	0.07798	0.18236	0.10769	0.09669	0.23207	0.04652	0.22434	0.23827	0.00000
0.18175	0.00000	0.24624	0.18018	0.06055	0.17335	0.25588	0.00000	0.11676	0.04783	0.00000	0.13222	1.00000	0.14875	0.12094	0.06705	0.13010	0.10740	0.00000	0.00000	0.02709	0.14353	0.05880	0.19681	0.14428	0.01762	0.06195	0.09926	0.00000	0.09457	0.11596	0.09040	0.19283	0.03522	0.04658	0.15768	0.07504	0.00000	0.32786	0.15213	0.00000	0.00000	0.08501	0.14441	0.03110	0.15257	0.00000	0.03273	0.00000	0.17774	0.06944	0.00000	0.00000	0.13635	0.07240	0.17177	0.25259	0.05272	0.04277	0.04189	0.15770	0.14664	0.15410	0.03387	0.13975	0.09950	0.00000	0.06013	0.11248	0.09201	0.17277	0.00000	0.13050	0.15293	0.11538	0.11189	0.00000
0.07194	0.06702	0.09487	0.20443	0.09494	0.07402	0.08937	0.14389	0.10138	0.21527	0.09205	0.22986	0.14875	1.00000	0.05149	0.15055	0.32457	0.04800	0.00000	0.00000	0.03684	0.11290	0.16369	0.15850	0.20154	0.05562	0.11185	0.24425	0.07900	0.12757	0.05489	0.08805	0.10138	0.14374	0.14945	0.16862	0.17670	0.10225	0.08998	0.17346	0.02997	0.08007	0.21551	0.18228	0.20575	0.10020	0.09216	0.10454	0.01737	0.20853	0.13050	0.11767	0.11825	0.14185	0.05453	0.02381	0.03390	0.16701	0.19301	0.13314	0.21753	0.10695	0.20907	0.04568	0.00000	0.11700	0.00000	0.13629	0.12672	0.15571	0.17774	0.00000	0.16835	0.14490	0.18369	0.15279	0.03539
0.24020	0.00000	0.03079	0.13966	0.17521	0.08923	0.20136	0.03006	0.24221	0.16619	0.00000	0.14512	0.12094	0.05149	1.00000	0.10652	0.06745	0.10198	0.06117	0.14517	0.08263	0.17223	0.07574	0.17256	0.12382	0.05658	0.06344	0.15979	0.00000	0.04456	0.21616	0.27923	0.16540	0.03325	0.04396	0.25270	0.19567	0.00000	0.24953	0.24583	0.06549	0.00000	0.05292	0.00000	0.14891	0.03054	0.02253	0.06259	0.03641	0.10472	0.12748	0.00000	0.04961	0.00000	0.07478	0.00000	0.19709	0.04976	0.04037	0.03954	0.02930	0.02212	0.00000	0.12948	0.25740	0.05838	0.08490	0.07586	0.16209	0.17697	0.11787	0.07365	0.10460	0.00000	0.17973	0.12806	0.00000
0.20926	0.12300	0.08201	0.20045	0.14949	0.12774	0.13747	0.14022	0.18862	0.22084	0.18278	0.20682	0.06705	0.15055	0.10652	1.00000	0.09413	0.01944	0.03496	0.00000	0.02994	0.16553	0.25883	0.04509	0.18849	0.05795	0.10274	0.17558	0.11045	0.05315	0.24255	0.17544	0.16513	0.23771	0.17113	0.14612	0.22868	0.14765	0.24614	0.17583	0.18554	0.12195	0.15376	0.20085	0.19149	0.06758	0.14399	0.14320	0.02100	0.25469	0.03465	0.26513	0.25213	0.33941	0.10845	0.00000	0.00000	0.00000	0.12308	0.00000	0.05135	0.16037	0.04179	0.19053	0.06983	0.08740	0.19096	0.20143	0.15438	0.17735	0.09387	0.00000	0.14242	0.05522	0.04070	0.19315	0.00000
0.04422	0.05234	0.08529	0.14269	0.06384	0.11799	0.14002	0.14997	0.11165	0.16599	0.04201	0.22085	0.13010	0.32457	0.06745	0.09413	1.00000	0.11614	0.03398	0.00000	0.00956	0.12509	0.11460	0.11842	0.14832	0.12904	0.17477	0.21492	0.02047	0.08352	0.04337	0.08892	0.11879	0.10124	0.06712	0.12681	0.17989	0.08077	0.07011	0.19666	0.10746	0.11162	0.27093	0.22636	0.27312	0.08924	0.07744	0.10464	0.04098	0.25295	0.08498	0.02304	0.03707	0.06323	0.09517	0.03739	0.05324	0.09347	0.14002	0.08912	0.12146	0.15436	0.20991	0.04781	0.00000	0.20921	0.03164	0.12888	0.07945	0.11485	0.16134	0.10341	0.24746	0.11082	0.07673	0.14358	0.16353
0.05673	0.00000	0.00000	0.19024	0.10614	0.14571	0.22275	0.05916	0.32858	0.06912	0.00000	0.23416	0.10740	0.04800	0.10198	0.01944	0.11614	1.00000	0.02869	0.08831	0.10089	0.35971	0.03532	0.19887	0.20676	0.16141	0.09541	0.23957	0.00000	0.00000	0.09373	0.14231	0.20457	0.00000	0.00000	0.13728	0.04848	0.00000	0.14170	0.09208	0.11721	0.07800	0.12307	0.10335	0.05536	0.05492	0.00000	0.02962	0.45480	0.04825	0.05645	0.00000	0.00000	0.00000	0.04842	0.00000	0.10117	0.00000	0.00000	0.00000	0.00000	0.02071	0.06684	0.03032	0.11451	0.08937	0.03958	0.07064	0.07432	0.10131	0.08916	0.13720	0.15360	0.00000	0.06483	0.10755	0.00000
0.00000	0.00000	0.05459	0.06718	0.02426	0.00000	0.00000	0.02518	0.08829	0.06250	0.00000	0.07444	0.00000	0.00000	0.06117	0.03496	0.03398	0.02869	1.00000	0.12303	0.14685	0.07011	0.04757	0.06697	0.10494	0.26966	0.17364	0.07577	0.00000	0.00000	0.04236	0.13354	0.07586	0.00000	0.00000	0.05464	0.00000	0.00000	0.00000	0.03340	0.02643	0.00000	0.02222	0.01870	0.07617	0.00000	0.00000	0.02594	0.03110	0.00000	0.05057	0.00000	0.00000	0.00000	0.43334	0.00000	0.06029	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05427	0.00000	0.31927	0.07127	0.01632	0.00000	0.01855	0.06566	0.18577	0.05399	0.00000	0.05784	0.08855	0.00000
0.00000	0.00000	0.00000	0.05339	0.07468	0.00000	0.00000	0.00000	0.10503	0.09104	0.00000	0.16307	0.00000	0.00000	0.14517	0.00000	0.00000	0.08831	0.12303	1.00000	0.11808	0.04372	0.05067	0.07737	0.07216	0.08425	0.09119	0.00000	0.00000	0.00000	0.00000	0.10611	0.04619	0.00000	0.00000	0.08320	0.00000	0.00000	0.00000	0.07934	0.00000	0.00000	0.00000	0.00000	0.09180	0.00000	0.00000	0.00000	0.09571	0.00000	0.22488	0.00000	0.00000	0.00000	0.10840	0.00000	0.14319	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08072	0.00000	0.00000	0.00000	0.05708	0.08954	0.14774	0.05431	0.00000	0.13734	0.06423	0.00000
0.04504	0.02504	0.06844	0.11575	0.02473	0.07602	0.05389	0.02133	0.04127	0.13044	0.00000	0.07880	0.02709	0.03684	0.08263	0.02994	0.00956	0.10089	0.14685	0.11808	1.00000	0.14868	0.05797	0.18146	0.24717	0.41839	0.34782	0.00000	0.04069	0.03163	0.03484	0.06041	0.10439	0.02360	0.03121	0.12171	0.11781	0.00000	0.00000	0.10124	0.09040	0.05940	0.03737	0.06354	0.08234	0.10348	0.00000	0.02193	0.13532	0.04907	0.04716	0.00000	0.00000	0.00000	0.18523	0.03854	0.13433	0.10114	0.09195	0.02806	0.06922	0.07886	0.00000	0.02269	0.00000	0.13035	0.00000	0.04089	0.01884	0.04976	0.14874	0.17088	0.10561	0.06886	0.07819	0.10827	0.12584
0.22825	0.11358	0.18202	0.37100	0.17289	0.05750	0.36870	0.11202	0.24752	0.18183	0.05190	0.23614	0.14353	0.11290	0.17223	0.16553	0.12509	0.35971	0.07011	0.04372	0.14868	1.00000	0.20314	0.18460	0.22221	0.20091	0.12958	0.17353	0.00000	0.08568	0.12222	0.34311	0.43845	0.07721	0.10334	0.16682	0.16186	0.08075	0.20072	0.24036	0.10207	0.03868	0.16128	0.14515	0.15793	0.21853	0.10506	0.11789	0.28536	0.24318	0.04372	0.05699	0.06882	0.13926	0.11927	0.07128	0.17428	0.02297	0.01864	0.03651	0.11389	0.11466	0.10273	0.17372	0.15703	0.10509	0.11969	0.16165	0.17290	0.18180	0.16995	0.08564	0.14302	0.18702	0.06576	0.25649	0.16480
0.07727	0.14856	0.04743	0.15552	0.13302	0.04030	0.08465	0.13944	0.20950	0.27786	0.13695	0.17125	0.05880	0.16369	0.07574	0.25883	0.11460	0.03532	0.04757	0.05067	0.05797	0.20314	1.00000	0.10958	0.14857	0.05512	0.08315	0.14816	0.06012	0.11831	0.10523	0.15473	0.14716	0.17670	0.21948	0.15076	0.37283	0.23676	0.10210	0.19540	0.04847	0.02144	0.12244	0.13872	0.32467	0.07432	0.21908	0.17646	0.01948	0.18733	0.01587	0.23109	0.17013	0.21222	0.09994	0.02562	0.05553	0.02550	0.06232	0.04053	0.07822	0.10413	0.03679	0.15356	0.03108	0.08997	0.16875	0.29637	0.12342	0.16873	0.19892	0.01965	0.17042	0.04811	0.11041	0.29189	0.14909
0.15124	0.07882	0.12528	0.19076	0.03032	0.16022	0.12604	0.08110	0.12891	0.17845	0.10099	0.24244	0.19681	0.15850	0.17256	0.04509	0.11842	0.19887	0.06697	0.07737	0.18146	0.18460	0.10958	1.00000	0.28525	0.21881	0.21297	0.17375	0.00000	0.07527	0.15924	0.09384	0.18302	0.03551	0.04699	0.52081	0.08766	0.00000	0.11287	0.10610	0.11823	0.09069	0.12762	0.17898	0.15028	0.14106	0.06028	0.01649	0.15710	0.15238	0.15585	0.00000	0.00000	0.00000	0.11356	0.11127	0.15322	0.07607	0.11329	0.10596	0.13272	0.07168	0.05736	0.01706	0.08431	0.14270	0.00000	0.12186	0.07084	0.16378	0.25533	0.13844	0.22338	0.12878	0.14241	0.24618	0.05739
0.12202	0.06515	0.09380	0.23425	0.08101	0.14853	0.15067	0.15528	0.16404	0.24315	0.06988	0.26464	0.14428	0.20154	0.12382	0.18849	0.14832	0.20676	0.10494	0.07216	0.24717	0.22221	0.14857	0.28525	1.00000	0.35152	0.30156	0.21840	0.02554	0.06235	0.17994	0.15833	0.17619	0.09307	0.12311	0.22486	0.14533	0.05406	0.12477	0.17747	0.13377	0.13720	0.28506	0.27343	0.17464	0.10757	0.06305	0.08647	0.15728	0.18695	0.14804	0.11523	0.11577	0.13816	0.14885	0.04881	0.14277	0.06662	0.11889	0.03689	0.14608	0.13532	0.06716	0.05970	0.06030	0.19759	0.01976	0.19512	0.08684	0.18516	0.27064	0.13982	0.30745	0.06783	0.15034	0.28611	0.07639
0.02927	0.01628	0.04449	0.15006	0.01832	0.07246	0.06794	0.08363	0.06521	0.15380	0.01728	0.18304	0.01762	0.05562	0.05658	0.05795	0.12904	0.16141	0.26966	0.08425	0.41839	0.20091	0.05512	0.21881	0.35152	1.00000	0.29519	0.13373	0.00000	0.02057	0.09965	0.10242	0.14631	0.03070	0.02030	0.13824	0.06429	0.00000	0.00000	0.13158	0.13115	0.09725	0.15858	0.10287	0.16084	0.08033	0.01040	0.04279	0.19174	0.07155	0.10311	0.00000	0.00000	0.00000	0.41675	0.02506	0.12336	0.02297	0.07500	0.03651	0.02709	0.08232	0.01655	0.04462	0.00000	0.41102	0.03921	0.07958	0.01225	0.11590	0.28927	0.18615	0.21880	0.04476	0.05354	0.18650	0.14153
0.05896	0.03787	0.07259	0.16930	0.06537	0.10545	0.08018	0.16753	0.11657	0.24604	0.12226	0.19041	0.06195	0.11185	0.06344	0.10274	0.17477	0.09541	0.17364	0.09119	0.34782	0.12958	0.08315	0.21297	0.30156	0.29519	1.00000	0.13304	0.00000	0.04822	0.20946	0.07503	0.12857	0.07197	0.09515	0.22838	0.09332	0.04705	0.04059	0.15416	0.17775	0.13625	0.13195	0.21224	0.12396	0.09561	0.07350	0.20178	0.13160	0.11311	0.06861	0.10024	0.08048	0.06871	0.22489	0.02939	0.10284	0.02692	0.11204	0.08636	0.03176	0.14620	0.03879	0.05200	0.00000	0.27729	0.02299	0.18623	0.07180	0.13254	0.20931	0.10441	0.22723	0.07946	0.07957	0.17284	0.09601
0.10873	0.04120	0.00000	0.23452	0.08441	0.17362	0.26189	0.12493	0.36265	0.22517	0.06666	0.21915	0.09926	0.24425	0.15979	0.17558	0.21492	0.23957	0.07577	0.00000	0.00000	0.17353	0.14816	0.17375	0.21840	0.13373	0.13304	1.00000	0.03248	0.05286	0.23327	0.23844	0.18463	0.07892	0.10436	0.28639	0.20404	0.06877	0.17133	0.15492	0.07477	0.07511	0.20952	0.11994	0.18457	0.03500	0.05346	0.09212	0.02161	0.19264	0.13438	0.14656	0.11783	0.12573	0.05504	0.00000	0.08053	0.00000	0.04806	0.00000	0.00000	0.06604	0.06558	0.16007	0.12468	0.12967	0.15531	0.13541	0.09450	0.17321	0.18558	0.04698	0.25649	0.00000	0.09094	0.14206	0.00000
0.00000	0.00000	0.00000	0.06659	0.00000	0.00000	0.00000	0.09133	0.00000	0.04628	0.00000	0.05451	0.00000	0.07900	0.00000	0.11045	0.02047	0.00000	0.00000	0.00000	0.04069	0.00000	0.06012	0.00000	0.02554	0.00000	0.00000	0.03248	1.00000	0.13571	0.00000	0.04010	0.00000	0.00000	0.00000	0.00000	0.05410	0.00000	0.00000	0.00000	0.00000	0.00000	0.04000	0.03368	0.02358	0.00000	0.00000	0.00000	0.00000	0.02596	0.00000	0.00000	0.00000	0.00000	0.03639	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02964	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03233	0.00000	0.10389	0.02048	0.00000
0.00000	0.04294	0.07629	0.11956	0.03521	0.00000	0.05775	0.15052	0.03229	0.05486	0.04631	0.02168	0.09457	0.12757	0.04456	0.05315	0.08352	0.00000	0.00000	0.00000	0.03163	0.08568	0.11831	0.07527	0.06235	0.02057	0.04822	0.05286	0.13571	1.00000	0.00000	0.06527	0.09045	0.08227	0.10879	0.05117	0.06402	0.03582	0.00000	0.07327	0.00000	0.00000	0.06512	0.02741	0.09395	0.03474	0.02787	0.07645	0.00000	0.13047	0.00000	0.07628	0.06135	0.05233	0.05635	0.06202	0.08820	0.06157	0.04995	0.04892	0.07260	0.11411	0.04443	0.07910	0.00000	0.04649	0.00000	0.04682	0.09860	0.08066	0.09117	0.00000	0.12975	0.05804	0.12668	0.06689	0.00000
0.20382	0.00000	0.00000	0.11843	0.08137	0.30399	0.14454	0.17868	0.19682	0.20026	0.00000	0.25795	0.11596	0.05489	0.21616	0.24255	0.04337	0.09373	0.04236	0.00000	0.03484	0.12222	0.10523	0.15924	0.17994	0.09965	0.20946	0.23327	0.00000	0.00000	1.00000	0.20011	0.13127	0.00000	0.00000	0.21803	0.10181	0.00000	0.23733	0.20569	0.33020	0.19218	0.15770	0.23520	0.08907	0.04187	0.00000	0.04346	0.00000	0.17454	0.19003	0.00000	0.00000	0.00000	0.13622	0.00000	0.12654	0.00000	0.18460	0.00000	0.00000	0.16701	0.00000	0.13725	0.27349	0.14512	0.18038	0.11272	0.07589	0.16208	0.10924	0.00000	0.21120	0.00000	0.10808	0.14174	0.00000
0.20112	0.00000	0.02255	0.31343	0.13013	0.06725	0.22984	0.06724	0.30877	0.16640	0.00000	0.28569	0.09040	0.08805	0.27923	0.17544	0.08892	0.14231	0.13354	0.10611	0.06041	0.34311	0.15473	0.09384	0.15833	0.10242	0.07503	0.23844	0.04010	0.06527	0.20011	1.00000	0.24547	0.09745	0.06452	0.15937	0.14597	0.00000	0.21479	0.15359	0.07151	0.00000	0.09787	0.06781	0.13281	0.02369	0.01653	0.09815	0.05331	0.18604	0.13827	0.00000	0.03639	0.03126	0.12267	0.00000	0.17222	0.14600	0.11833	0.11612	0.08596	0.01620	0.07871	0.23994	0.26642	0.13928	0.19702	0.08799	0.20089	0.14723	0.09831	0.08449	0.10095	0.00000	0.41302	0.11860	0.00000
0.31442	0.12863	0.32476	0.38835	0.21055	0.08193	0.37813	0.04408	0.24607	0.12480	0.03653	0.17802	0.19283	0.10138	0.16540	0.16513	0.11879	0.20457	0.07586	0.04619	0.10439	0.43845	0.14716	0.18302	0.17619	0.14631	0.12857	0.18463	0.00000	0.09045	0.13127	0.24547	1.00000	0.04863	0.06441	0.14850	0.17253	0.02822	0.27026	0.19535	0.07749	0.02040	0.09029	0.14459	0.15321	0.19294	0.03295	0.07881	0.14943	0.28625	0.04802	0.03004	0.04834	0.17022	0.11543	0.18375	0.16800	0.02425	0.01967	0.01927	0.11585	0.11016	0.12261	0.21001	0.12690	0.13046	0.16807	0.10195	0.16901	0.17082	0.12639	0.09106	0.13147	0.19563	0.07154	0.18901	0.08703
0.00000	0.12913	0.02842	0.13597	0.07881	0.00000	0.02151	0.11149	0.25809	0.18054	0.13849	0.04853	0.03522	0.14374	0.03325	0.23771	0.10124	0.00000	0.00000	0.00000	0.02360	0.07721	0.17670	0.03551	0.09307	0.03070	0.07197	0.07892	0.00000	0.08227	0.00000	0.09745	0.04863	1.00000	0.72144	0.17656	0.16446	0.16116	0.00000	0.12790	0.00000	0.00000	0.07359	0.04145	0.10927	0.00000	0.12562	0.23047	0.03358	0.12802	0.08471	0.50075	0.38093	0.47695	0.02099	0.00000	0.03285	0.13782	0.11181	0.10951	0.08114	0.06128	0.06613	0.08854	0.00000	0.06930	0.00000	0.12304	0.09804	0.10026	0.16723	0.00000	0.09358	0.00000	0.09449	0.12800	0.06778
0.00000	0.17336	0.03758	0.13207	0.10442	0.00000	0.02845	0.14968	0.32111	0.17370	0.18331	0.00000	0.04658	0.14945	0.04396	0.17113	0.06712	0.00000	0.00000	0.00000	0.03121	0.10334	0.21948	0.04699	0.12311	0.02030	0.09515	0.10436	0.00000	0.10879	0.00000	0.06452	0.06441	0.72144	1.00000	0.21656	0.20438	0.21524	0.00000	0.14649	0.00000	0.00000	0.09926	0.05645	0.10978	0.00000	0.16780	0.26942	0.00000	0.10645	0.00000	0.59183	0.44737	0.37694	0.02776	0.00000	0.04344	0.06074	0.04928	0.04826	0.03576	0.08105	0.00000	0.11711	0.00000	0.02290	0.00000	0.16411	0.12983	0.13277	0.20808	0.00000	0.12375	0.00000	0.04165	0.12326	0.09236
0.14446	0.10001	0.10922	0.23569	0.09811	0.16314	0.19084	0.15709	0.31934	0.25682	0.15076	0.19406	0.15768	0.16862	0.25270	0.14612	0.12681	0.13728	0.05464	0.08320	0.12171	0.16682	0.15076	0.52081	0.22486	0.13824	0.22838	0.28639	0.00000	0.05117	0.21803	0.15937	0.14850	0.17656	0.21656	1.00000	0.20101	0.08321	0.16192	0.18319	0.07245	0.07284	0.13668	0.14092	0.23083	0.07041	0.11647	0.12467	0.04180	0.22774	0.16010	0.25761	0.21729	0.16032	0.08227	0.03116	0.15511	0.08306	0.12182	0.17397	0.05651	0.07666	0.08242	0.21898	0.11189	0.13160	0.04868	0.19671	0.12224	0.21324	0.32243	0.06450	0.25096	0.11531	0.10257	0.24273	0.06148
